"Gene","log2FC","rank","in_gene_set"
"TXLNB",0.246260306130129,4174,FALSE
"SCLY",0.246256685286407,4175,FALSE
"SMIM20",0.246096604262967,4176,FALSE
"UBE2V1",0.246035703331472,4177,FALSE
"YY2",0.245911251662137,4178,FALSE
"ACTR5",0.245892998923126,4179,FALSE
"COX16",0.245870549134969,4180,FALSE
"BRK1",0.245842307433875,4181,FALSE
"TMED6",0.24582184418748,4182,FALSE
"ZSWIM3",0.245818357831676,4183,FALSE
"TSG101",0.245675903730005,4184,FALSE
"ECE1",0.245242608268587,4185,FALSE
"NIN",0.245242198048645,4186,FALSE
"MRPL33",0.245225323690905,4187,FALSE
"NPY4R",0.245176325566543,4188,FALSE
"SLC26A5",0.245120658744781,4189,FALSE
"PGM2L1",0.245064599379068,4190,FALSE
"GEMIN7",0.24504160971344,4191,FALSE
"RPS6KA6",0.245036712422289,4192,FALSE
"TNFRSF4",0.244973194071826,4193,FALSE
"FASTKD3",0.244936453694021,4194,FALSE
"LRCH4",0.244931581355463,4195,FALSE
"HCFC1",0.244910886194204,4196,FALSE
"SETD1B",0.244730931624335,4197,FALSE
"VTI1B",0.244725858120315,4198,FALSE
"MLX",0.24458556947324,4199,FALSE
"LINGO1",0.24456274383307,4200,FALSE
"APOBEC3B",0.244483393504639,4201,FALSE
"MPZL3",0.244279150474253,4202,FALSE
"CLPX",0.244271563005116,4203,FALSE
"NUP188",0.244260747867327,4204,FALSE
"ZC3H7B",0.244198393190938,4205,FALSE
"VBP1",0.244096503595699,4206,FALSE
"BACE2",0.244028642923743,4207,FALSE
"MAIP1",0.243971879650592,4208,FALSE
"NFKBIB",0.243882661022364,4209,FALSE
"ZNF404",0.243858310532757,4210,FALSE
"ZSCAN9",0.243665118733484,4211,FALSE
"WRAP73",0.243522601461249,4212,FALSE
"SUB1",0.243490314853174,4213,FALSE
"CDC42EP1",0.243438087705767,4214,FALSE
"IL11",0.243395782082155,4215,FALSE
"BTBD9",0.243244557586598,4216,FALSE
"THPO",0.243224550401561,4217,FALSE
"DAG1",0.243151420923712,4218,FALSE
"G6PC3",0.243068325001022,4219,FALSE
"PRG4",0.243017314357932,4220,FALSE
"DDX27",0.243009873067548,4221,FALSE
"TRIM46",0.242932333923417,4222,FALSE
"CCDC7",0.242788196613836,4223,FALSE
"SGO1",0.242763602939638,4224,FALSE
"MAPRE3",0.242556848410974,4225,FALSE
"MAK",0.242486085272668,4226,FALSE
"ATP2A1",0.242481603436022,4227,FALSE
"B4GALT2",0.242323797406559,4228,FALSE
"SHISA6",0.242122879464034,4229,FALSE
"DCBLD1",0.241981784975536,4230,FALSE
"R3HDM1",0.241899312027626,4231,FALSE
"SEC11A",0.241659863477135,4232,FALSE
"DCTD",0.241610242473103,4233,FALSE
"ZBTB48",0.241512687799263,4234,FALSE
"STT3A",0.241480258009252,4235,FALSE
"DHRS7",0.241370272676724,4236,FALSE
"MEF2B",0.241221943699255,4237,FALSE
"COA6",0.241218540855712,4238,FALSE
"GPR35",0.241191985642597,4239,FALSE
"PHF23",0.241187725467251,4240,FALSE
"MTERF4",0.241167757902159,4241,FALSE
"KLHL12",0.241068899878996,4242,FALSE
"PNO1",0.240966682531956,4243,FALSE
"ZNF552",0.240942705202811,4244,FALSE
"RPN2",0.240820157847777,4245,FALSE
"SETD6",0.240809607019759,4246,FALSE
"TSPAN14",0.240788074476942,4247,FALSE
"INAFM1",0.24073529213348,4248,FALSE
"DCST1",0.240663296041931,4249,FALSE
"MAGEF1",0.240261415603388,4250,FALSE
"USP42",0.240176051102691,4251,FALSE
"NAA35",0.240015139813528,4252,FALSE
"RASSF1",0.239732736535387,4253,FALSE
"SUMO2",0.239631031996975,4254,FALSE
"C9orf43",0.239363154348588,4255,FALSE
"YIPF6",0.239279557108435,4256,FALSE
"MCRIP1",0.239149586038792,4257,FALSE
"SKAP2",0.239122091819859,4258,FALSE
"THOC5",0.238952518851036,4259,FALSE
"ACP2",0.238920450339157,4260,FALSE
"TMEM167A",0.238797895410402,4261,FALSE
"TREML1",0.238788884035167,4262,FALSE
"ZNF726",0.238737611155753,4263,FALSE
"ZNF782",0.238726351569085,4264,FALSE
"HEBP1",0.238671324557971,4265,FALSE
"PTP4A1",0.238663304478769,4266,FALSE
"SOX9",0.238655526372697,4267,FALSE
"KNL1",0.238644989238474,4268,FALSE
"SRP54",0.238639483149071,4269,FALSE
"PCDHA6",0.238616989598541,4270,FALSE
"CHMP2A",0.238597524531952,4271,FALSE
"ADAM9",0.238586285928013,4272,FALSE
"TMEM80",0.238374475386215,4273,FALSE
"QTRT2",0.238338922211793,4274,FALSE
"PACS2",0.238291890473401,4275,FALSE
"MEPCE",0.238288938444584,4276,FALSE
"EXOSC9",0.23827638615284,4277,FALSE
"GLMN",0.238208251193531,4278,FALSE
"COX7B2",0.238148863731033,4279,FALSE
"FRS3",0.23809594836041,4280,FALSE
"DIRAS2",0.238093773016184,4281,FALSE
"POM121",0.238053650790325,4282,FALSE
"ZNF626",0.237905874983744,4283,FALSE
"NOL4",0.237742001066815,4284,FALSE
"MRPL21",0.237698601204876,4285,FALSE
"ANKHD1",0.237628564107229,4286,FALSE
"AFTPH",0.237502123364585,4287,FALSE
"RPRD1B",0.237464763512198,4288,FALSE
"ZNF672",0.237405848595697,4289,FALSE
"DSG2",0.237290092680821,4290,FALSE
"ZNF717",0.237222089878503,4291,FALSE
"VLDLR",0.23720478681934,4292,FALSE
"ZNF26",0.237097907110044,4293,FALSE
"TAF4",0.237063077603104,4294,FALSE
"DHX15",0.23702596365307,4295,FALSE
"PRMT5",0.23697505101846,4296,FALSE
"CYB5A",0.236826301170338,4297,FALSE
"RAB27B",0.236794613912098,4298,FALSE
"RPL36AL",0.236672050964263,4299,FALSE
"ACOT7",0.236665233647424,4300,FALSE
"RNF213",0.236609056660552,4301,FALSE
"INIP",0.236574361801514,4302,FALSE
"ZNF677",0.236542175794144,4303,FALSE
"SSRP1",0.236336364771051,4304,FALSE
"TMEM223",0.236201305321846,4305,FALSE
"UBA5",0.236200144728985,4306,FALSE
"ZNF678",0.236150894926626,4307,FALSE
"ZSWIM1",0.236109257066261,4308,FALSE
"SAP18",0.235806045706645,4309,FALSE
"CDK2AP1",0.235642901678927,4310,FALSE
"ATXN10",0.235601155222056,4311,FALSE
"GJC3",0.235592618807606,4312,FALSE
"ATP6AP1L",0.235573052123154,4313,FALSE
"ODF3L2",0.235470974777493,4314,FALSE
"CCDC47",0.2354537730755,4315,FALSE
"QDPR",0.235449718210386,4316,FALSE
"ARSH",0.235436210202546,4317,FALSE
"TYW1",0.235280386247847,4318,FALSE
"ARF3",0.235191557532322,4319,FALSE
"OR2B6",0.235119100460065,4320,FALSE
"MLLT3",0.235071082907469,4321,FALSE
"SPCS1",0.234941663481979,4322,FALSE
"CYP2R1",0.234819741587886,4323,FALSE
"PIK3CB",0.234763739028374,4324,FALSE
"FCER1G",0.234525756946295,4325,FALSE
"INTS13",0.234438662449975,4326,FALSE
"MORN2",0.234436950245567,4327,FALSE
"MAF1",0.234426741703667,4328,FALSE
"RELA",0.234345746747683,4329,FALSE
"SETMAR",0.23428980565257,4330,FALSE
"APH1A",0.234254470649272,4331,FALSE
"C1orf21",0.234094456865598,4332,FALSE
"HS6ST3",0.234035347548464,4333,FALSE
"STX6",0.233717538763875,4334,FALSE
"TBC1D31",0.233679670836074,4335,FALSE
"ALKBH4",0.233674688691764,4336,FALSE
"CATIP",0.233587378800243,4337,FALSE
"ZNF786",0.233576773084638,4338,FALSE
"POFUT2",0.233508061245858,4339,FALSE
"FBXL16",0.233423354429702,4340,FALSE
"NAMPT",0.233411943696917,4341,FALSE
"POLD1",0.233339980610404,4342,FALSE
"METTL18",0.233244879980063,4343,FALSE
"UBTF",0.233240221336604,4344,FALSE
"SLC38A6",0.232759695743858,4345,FALSE
"PRAP1",0.232305832561617,4346,FALSE
"SCRN2",0.232292227831179,4347,FALSE
"ZBTB7A",0.23226765126999,4348,FALSE
"CSE1L",0.232114910131637,4349,FALSE
"C6orf136",0.232082652528912,4350,FALSE
"PLCXD1",0.232060841875328,4351,FALSE
"ZNF599",0.23199316705547,4352,FALSE
"ZNF93",0.231819115631336,4353,FALSE
"ALG14",0.231755425861859,4354,FALSE
"TRPV1",0.231682245757427,4355,FALSE
"EME1",0.231484960225212,4356,FALSE
"DIAPH3",0.231439799258465,4357,FALSE
"SMG9",0.231428865356763,4358,FALSE
"ZNF37A",0.23107130183316,4359,FALSE
"CNKSR3",0.230912627941899,4360,FALSE
"PSMC6",0.230882434041536,4361,FALSE
"C1orf56",0.230871486181606,4362,FALSE
"RPF1",0.230868075060159,4363,FALSE
"MSS51",0.230857128017609,4364,FALSE
"SERPINE1",0.230781422594531,4365,FALSE
"EDEM2",0.230712693924751,4366,FALSE
"MNT",0.230708229686831,4367,FALSE
"MIEF1",0.230640894092505,4368,FALSE
"NCOA5",0.230367243807026,4369,FALSE
"MFSD5",0.230293404064736,4370,FALSE
"TRAPPC2",0.230287069785555,4371,FALSE
"ACVR2B",0.230271567735608,4372,FALSE
"RTCA",0.230183691022684,4373,FALSE
"NOL3",0.230088593046472,4374,FALSE
"UNC80",0.23002432132346,4375,FALSE
"HYKK",0.229993218130895,4376,FALSE
"CIAPIN1",0.229841757776294,4377,FALSE
"TMEM218",0.229730936756011,4378,FALSE
"TRIM25",0.22964683806303,4379,FALSE
"UBAC2",0.22948363271326,4380,FALSE
"CDK11A",0.22939482230513,4381,FALSE
"HABP2",0.229370828091201,4382,FALSE
"C12orf57",0.229262460264022,4383,FALSE
"ZNF141",0.229257989177652,4384,FALSE
"TDRKH",0.229234530345715,4385,FALSE
"CYP27B1",0.228979908035956,4386,FALSE
"TEX22",0.22894668891484,4387,FALSE
"ZNF688",0.228928477312906,4388,FALSE
"MED17",0.228918258594803,4389,FALSE
"NSMCE2",0.228805622148193,4390,FALSE
"PIGH",0.228793998625478,4391,FALSE
"TMEM179B",0.228780049976197,4392,FALSE
"GCC2",0.228775869723122,4393,FALSE
"SEC13",0.228760845451363,4394,FALSE
"SV2C",0.228734930347062,4395,FALSE
"NKRF",0.228723938379768,4396,FALSE
"ZNF226",0.228670283188595,4397,FALSE
"EEF1B2",0.228626095119068,4398,FALSE
"WDR93",0.228567513929047,4399,FALSE
"COPS7B",0.228531427957015,4400,FALSE
"OR2W3",0.228432064678647,4401,FALSE
"ZSCAN1",0.22840412959117,4402,FALSE
"PLVAP",0.228293382574919,4403,FALSE
"C3orf33",0.228131506493129,4404,FALSE
"CNOT9",0.228048633633698,4405,FALSE
"AGAP4",0.227996951087017,4406,FALSE
"TANC1",0.227927987476019,4407,FALSE
"THYN1",0.227927943525735,4408,FALSE
"FGF22",0.227926658972035,4409,FALSE
"MAEA",0.227883378518191,4410,FALSE
"BRD3",0.227873715784548,4411,FALSE
"RANGRF",0.227864335179278,4412,FALSE
"TADA3",0.22776881201262,4413,FALSE
"APCS",0.227720797211178,4414,FALSE
"HAGH",0.227446633604048,4415,FALSE
"AMHR2",0.227239609895585,4416,FALSE
"IL32",0.227196763176242,4417,FALSE
"PCNT",0.227164142163152,4418,FALSE
"L3MBTL2",0.227134336886731,4419,FALSE
"PDPK1",0.227084651544151,4420,FALSE
"UQCRC1",0.227034825756376,4421,FALSE
"CDK5RAP1",0.226919656801035,4422,FALSE
"AGAP2",0.226905784072619,4423,FALSE
"SNAP91",0.226811875471547,4424,FALSE
"ZBTB24",0.226757089092224,4425,FALSE
"SPOUT1",0.226743294730614,4426,FALSE
"TPO",0.226705664805188,4427,FALSE
"CCDC106",0.226604475387448,4428,FALSE
"SF3B5",0.22658581241579,4429,FALSE
"HOMER1",0.226532932394177,4430,FALSE
"NECAP2",0.226411762529976,4431,FALSE
"WTAP",0.226360485553675,4432,FALSE
"SLC25A51",0.226333527571077,4433,FALSE
"PIGG",0.226208916909798,4434,FALSE
"GOLGA5",0.226194006492771,4435,FALSE
"REPS1",0.226114541049351,4436,FALSE
"LAMP1",0.226098370140089,4437,FALSE
"ARPC1B",0.226075863864784,4438,FALSE
"C7orf50",0.226058423473146,4439,FALSE
"AGO2",0.22605129848328,4440,FALSE
"CRP",0.225945917041639,4441,FALSE
"PARS2",0.2258962471428,4442,FALSE
"ZFAT",0.225837549249409,4443,FALSE
"PPP1R1B",0.225816708416524,4444,FALSE
"SGPP1",0.225643918863815,4445,FALSE
"HEATR5B",0.225594485264575,4446,FALSE
"ZNF408",0.225506720031885,4447,FALSE
"EMILIN2",0.225506479568699,4448,FALSE
"HAT1",0.225405886285922,4449,FALSE
"TBC1D22B",0.225334966893311,4450,FALSE
"ABL2",0.225272879548753,4451,TRUE
"HERC3",0.2251758017859,4452,FALSE
"CFAP36",0.225022373703885,4453,FALSE
"WDR37",0.224962736333937,4454,FALSE
"EIF2D",0.224812981078993,4455,FALSE
"HOXC12",0.224776125105613,4456,FALSE
"CREB3L2",0.224676975914684,4457,FALSE
"JUND",0.224624523594834,4458,FALSE
"GPT",0.224506601655943,4459,FALSE
"TCOF1",0.224446720265103,4460,FALSE
"CDK9",0.224425836817923,4461,FALSE
"TUBB3",0.224238891179428,4462,FALSE
"SMG7",0.224128448708259,4463,FALSE
"GNG10",0.223994913235869,4464,FALSE
"APOL3",0.223980578282638,4465,FALSE
"ANKRD61",0.223934270806728,4466,FALSE
"MIOX",0.223878904198396,4467,FALSE
"KRTAP13-2",0.223851444028853,4468,FALSE
"MRPS11",0.223806755362101,4469,FALSE
"TXNDC12",0.223696469302418,4470,FALSE
"LRRC37A3",0.223519013843765,4471,FALSE
"RBMX",0.223486207056347,4472,FALSE
"KLRG2",0.223436938507925,4473,FALSE
"CACTIN",0.223342018499804,4474,FALSE
"PDXK",0.223317248599003,4475,FALSE
"CAPNS1",0.223243173022574,4476,FALSE
"IGSF6",0.223089643949178,4477,FALSE
"G3BP1",0.222980615224742,4478,FALSE
"SMARCD1",0.222980309824815,4479,FALSE
"FPR3",0.22291385772043,4480,FALSE
"HGS",0.222909929031565,4481,FALSE
"CCDC157",0.222902723809202,4482,FALSE
"THRAP3",0.222777905857575,4483,FALSE
"RBAK",0.222730877012025,4484,FALSE
"DEGS2",0.222666080737625,4485,FALSE
"IGHMBP2",0.222613168773972,4486,FALSE
"ACOX3",0.222611910769131,4487,FALSE
"GAMT",0.222552062347513,4488,FALSE
"CWC15",0.222550151152355,4489,FALSE
"ARID3B",0.222523749461075,4490,FALSE
"PCDHB14",0.222483510536924,4491,FALSE
"ANKRD50",0.222474017275442,4492,FALSE
"ARID5B",0.222390165450884,4493,FALSE
"MTHFD1",0.22230967018423,4494,FALSE
"C5orf15",0.222137770918007,4495,FALSE
"KIF14",0.222016998675133,4496,FALSE
"LCOR",0.22199795375544,4497,FALSE
"GULP1",0.221946644703239,4498,FALSE
"SPAG6",0.221883111866021,4499,FALSE
"COG8",0.221879750283763,4500,FALSE
"BCL2L10",0.221870114594077,4501,FALSE
"KIAA1958",0.221869067968524,4502,FALSE
"ARF4",0.221791529238879,4503,FALSE
"GTF3C4",0.22178869203755,4504,FALSE
"MANSC1",0.22174852138628,4505,FALSE
"GPR158",0.221739557649365,4506,FALSE
"MIGA1",0.221735588218001,4507,FALSE
"C1orf109",0.22166771587925,4508,FALSE
"NAA50",0.221570424861902,4509,FALSE
"ZNF117",0.221512583818106,4510,FALSE
"USF3",0.221446681477931,4511,FALSE
"PRDM10",0.221426932190054,4512,FALSE
"SLC23A2",0.22114865445382,4513,FALSE
"ARL8A",0.221070671107098,4514,FALSE
"MYPOP",0.221032508570679,4515,FALSE
"GNB1",0.220995415840194,4516,FALSE
"RBM15",0.22096376283571,4517,FALSE
"TRIM41",0.220945690534812,4518,FALSE
"MTFR2",0.220945225324793,4519,FALSE
"KMT5B",0.220939890671383,4520,FALSE
"SLC25A36",0.220920380560398,4521,FALSE
"SLC25A35",0.220765439224043,4522,FALSE
"RREB1",0.220722254822196,4523,FALSE
"TOR3A",0.220625666777187,4524,FALSE
"ZRSR2",0.220519929701882,4525,FALSE
"DCAF8",0.220479989807499,4526,FALSE
"ZAP70",0.220477128626449,4527,FALSE
"UBE2D4",0.220464370607319,4528,FALSE
"EML4",0.220087941482674,4529,FALSE
"VPS13B",0.220035882757549,4530,FALSE
"GPATCH2",0.220015964924132,4531,FALSE
"BORCS8",0.219910775008403,4532,FALSE
"CYCS",0.219631472837119,4533,FALSE
"VN1R1",0.219571526651036,4534,FALSE
"ORMDL1",0.219562362562203,4535,FALSE
"IQCC",0.219561264596028,4536,FALSE
"SFSWAP",0.21923963913143,4537,FALSE
"C1QB",0.219183893550707,4538,FALSE
"ZNF793",0.219182493358988,4539,FALSE
"CAB39",0.219138793850839,4540,FALSE
"RINT1",0.219123582905376,4541,FALSE
"NOL11",0.219019227221295,4542,FALSE
"FTSJ3",0.218998822377175,4543,FALSE
"WASF1",0.218942287387474,4544,FALSE
"LRPPRC",0.218694144770733,4545,FALSE
"ADM",0.21858424929763,4546,FALSE
"FICD",0.218583606359033,4547,FALSE
"KDM8",0.218272128930627,4548,FALSE
"POLE2",0.21824532035242,4549,FALSE
"CETP",0.218236795909479,4550,FALSE
"ANAPC7",0.218207129699776,4551,FALSE
"FAP",0.218100889811488,4552,FALSE
"PTPRF",0.218017064629684,4553,FALSE
"ZBTB34",0.217990422223113,4554,FALSE
"FBXW2",0.21790272063525,4555,FALSE
"CSPP1",0.217811309892478,4556,FALSE
"FOXRED1",0.217689803213422,4557,FALSE
"PLAA",0.217687842568099,4558,FALSE
"PFKFB1",0.217686938926745,4559,FALSE
"FADD",0.217592887419604,4560,FALSE
"CLSTN3",0.217546286910601,4561,FALSE
"PAX1",0.21748043528027,4562,FALSE
"LTV1",0.21748003055567,4563,FALSE
"MRPS30",0.217269032616128,4564,FALSE
"PIGF",0.217198692743167,4565,FALSE
"NDUFC2",0.217012684863032,4566,FALSE
"COMMD4",0.216990108712459,4567,FALSE
"CEBPG",0.216945097733536,4568,FALSE
"ACOXL",0.216827841636538,4569,FALSE
"OMP",0.216794435084743,4570,FALSE
"IFI30",0.216674084641633,4571,FALSE
"FAM174A",0.216647943528907,4572,FALSE
"TSPAN19",0.216598765285814,4573,FALSE
"CAPSL",0.216581861891925,4574,FALSE
"ATAD2B",0.216332883941017,4575,FALSE
"ARG1",0.216233339503807,4576,FALSE
"PARVG",0.216208038097045,4577,FALSE
"PRR14L",0.216170944984107,4578,FALSE
"SGMS1",0.216066939847824,4579,FALSE
"TAF11",0.216003264140479,4580,FALSE
"SLC33A1",0.215929021135575,4581,FALSE
"FAM53C",0.215842851948995,4582,FALSE
"SH3BP5L",0.215784887859614,4583,FALSE
"PRPF3",0.215745948550726,4584,FALSE
"MMP15",0.215655358345582,4585,FALSE
"SLC26A11",0.215638048494315,4586,FALSE
"UBE3C",0.215636429052927,4587,FALSE
"GRB14",0.215588230357211,4588,FALSE
"ZNF506",0.215578876173309,4589,FALSE
"GUCA1B",0.215551269822468,4590,FALSE
"SCMH1",0.215542927034861,4591,FALSE
"KMT5A",0.215495318728927,4592,FALSE
"SMCR8",0.215485949609492,4593,FALSE
"ZNF583",0.215353234910672,4594,FALSE
"RTKN2",0.215217245435207,4595,FALSE
"GTF2A2",0.215204933487912,4596,FALSE
"FAAP24",0.215203017919634,4597,FALSE
"PICALM",0.214956583155669,4598,FALSE
"SRCAP",0.214634833838667,4599,FALSE
"GUCY2D",0.214570378098085,4600,FALSE
"NAT14",0.214512087573607,4601,FALSE
"SEPHS1",0.214492939800323,4602,FALSE
"TCERG1",0.214454770600675,4603,FALSE
"TTLL6",0.214451261630912,4604,FALSE
"WDR92",0.214436817525403,4605,FALSE
"KTI12",0.214407014915708,4606,FALSE
"TCF15",0.21430717736504,4607,FALSE
"GMIP",0.214282449030569,4608,FALSE
"DCAF4",0.214264851218263,4609,FALSE
"NUDC",0.214141267291775,4610,FALSE
"TOMM34",0.214129645050202,4611,FALSE
"ALKBH3",0.214117141693284,4612,FALSE
"DPF1",0.214085213250608,4613,FALSE
"STX3",0.21401147501554,4614,FALSE
"HLTF",0.213624958327579,4615,FALSE
"ATP6V0A1",0.213603123366592,4616,FALSE
"ADNP",0.213589289810225,4617,FALSE
"PNRC2",0.213556102103413,4618,FALSE
"NDUFA12",0.213544016492528,4619,FALSE
"EGFL8",0.213518954186003,4620,FALSE
"VPS72",0.213517385250621,4621,FALSE
"SAA2",0.213486018260148,4622,FALSE
"TMEM91",0.213393740707471,4623,FALSE
"GPR107",0.213252724446455,4624,FALSE
"FANCC",0.213189530428896,4625,FALSE
"ZNF18",0.21317889125578,4626,FALSE
"WASHC1",0.213056265989788,4627,FALSE
"SERPINA6",0.213042177341476,4628,FALSE
"SART1",0.212987725716507,4629,FALSE
"ATP13A3",0.212984541283243,4630,FALSE
"MSR1",0.212904088277281,4631,FALSE
"PDIK1L",0.21279668442654,4632,FALSE
"PRPF6",0.212716227906638,4633,FALSE
"PIK3R5",0.212685944601541,4634,FALSE
"SRA1",0.212535238709951,4635,FALSE
"MYH15",0.212430278285667,4636,FALSE
"ZNF418",0.212392590231337,4637,FALSE
"INPP5K",0.212280921842189,4638,FALSE
"ACSF3",0.212250920751849,4639,FALSE
"STX5",0.212166247049677,4640,FALSE
"LRRC8E",0.212015848736979,4641,FALSE
"WDR54",0.211981124704841,4642,FALSE
"SMIM14",0.211923246696517,4643,FALSE
"UBL7",0.211909492046705,4644,FALSE
"CHAMP1",0.211863238746145,4645,FALSE
"BRMS1",0.211792273145277,4646,FALSE
"GIPC1",0.211719528233921,4647,FALSE
"ZSCAN22",0.211596930728229,4648,FALSE
"TNPO2",0.211589818025466,4649,FALSE
"PCBP4",0.211501390989961,4650,FALSE
"HNF4G",0.211474281440236,4651,FALSE
"PSMB2",0.211343575680641,4652,FALSE
"KATNAL2",0.211302674103015,4653,FALSE
"NAGPA",0.211144817630397,4654,FALSE
"COG3",0.211137182775751,4655,FALSE
"ZNF140",0.210956309435154,4656,FALSE
"KLB",0.210947921842721,4657,FALSE
"MRPL52",0.210947878422493,4658,FALSE
"PDE7A",0.210798151222662,4659,FALSE
"MNAT1",0.210712913249449,4660,FALSE
"TOR1A",0.210667454084756,4661,FALSE
"MGAT2",0.21066508234257,4662,FALSE
"ADHFE1",0.21056041595811,4663,FALSE
"ZNF433",0.210541875135521,4664,FALSE
"DEFA5",0.210531369206589,4665,FALSE
"PTPN3",0.210420532734614,4666,FALSE
"C19orf25",0.210371839741487,4667,FALSE
"PLEC",0.210067774391617,4668,FALSE
"CACUL1",0.210044389538611,4669,FALSE
"SP110",0.209984625364541,4670,FALSE
"FLCN",0.209874547781759,4671,FALSE
"ZNF772",0.209793917443519,4672,FALSE
"RIOK1",0.209793534015972,4673,FALSE
"ATXN7",0.209782422111368,4674,FALSE
"LBHD1",0.209623123898944,4675,FALSE
"IL36RN",0.20954760264705,4676,FALSE
"ANKRD66",0.209525384050385,4677,FALSE
"CCDC186",0.2094527840352,4678,FALSE
"AFG3L2",0.209449612509212,4679,FALSE
"ZNF493",0.209292519541578,4680,FALSE
"LMBR1",0.209239536100863,4681,FALSE
"RGS17",0.20922413303435,4682,FALSE
"ASAH2B",0.209153261023678,4683,FALSE
"MAPK9",0.209125763635383,4684,FALSE
"SRPK1",0.209086735231957,4685,FALSE
"CKAP2",0.209073372685651,4686,FALSE
"ZNF92",0.208850958069778,4687,FALSE
"DYNLL1",0.208749419235634,4688,FALSE
"FTCD",0.20873593324987,4689,FALSE
"URM1",0.208674338616817,4690,FALSE
"LRG1",0.208670348876657,4691,FALSE
"SZRD1",0.208645141155,4692,FALSE
"FAM76B",0.208553744325871,4693,FALSE
"AK6",0.208471933949498,4694,FALSE
"GLE1",0.208422057524742,4695,FALSE
"CHCHD10",0.208402890525289,4696,FALSE
"OTUB1",0.208308422445041,4697,FALSE
"MYH10",0.208301576160304,4698,FALSE
"MID1IP1",0.208264295865331,4699,FALSE
"HNF1A",0.208230611803366,4700,FALSE
"MYH1",0.208208409751318,4701,FALSE
"PCDHB13",0.208055095380382,4702,FALSE
"MKS1",0.207917530249293,4703,FALSE
"CDV3",0.207909680792885,4704,FALSE
"NUP43",0.207906133780121,4705,FALSE
"CCT6B",0.207892401014497,4706,FALSE
"AP4B1",0.207879656589503,4707,FALSE
"CYP4F11",0.207735959890904,4708,FALSE
"RBKS",0.207735203667483,4709,FALSE
"STRN",0.207684610271567,4710,FALSE
"PTGIR",0.20765212554408,4711,FALSE
"MORN4",0.207517451091201,4712,FALSE
"AGPAT2",0.207517409081623,4713,FALSE
"ZBTB3",0.207461529357438,4714,FALSE
"RNF123",0.207438334763133,4715,FALSE
"NUP58",0.207423820068276,4716,FALSE
"EPHA1",0.207164171913993,4717,FALSE
"BUB3",0.207093092027753,4718,FALSE
"RNF25",0.207082077167556,4719,FALSE
"HSBP1",0.207032607026599,4720,FALSE
"ORC2",0.207018129368898,4721,FALSE
"ATP2B1",0.206864787866249,4722,FALSE
"CCL22",0.206776759905967,4723,FALSE
"CASP8",0.20674715386968,4724,FALSE
"ACBD3",0.206677573112577,4725,FALSE
"MUSTN1",0.206676029723179,4726,FALSE
"BANP",0.20664462677907,4727,FALSE
"DTL",0.206635670633524,4728,FALSE
"FNTB",0.206620569776237,4729,FALSE
"TGFBRAP1",0.206564837803602,4730,FALSE
"DCAF7",0.20653613645699,4731,FALSE
"CFAP43",0.206509335669402,4732,FALSE
"CXXC1",0.206504141632916,4733,FALSE
"EMG1",0.206457395171769,4734,FALSE
"FDXACB1",0.206448039206292,4735,FALSE
"ICAM1",0.206391017506721,4736,FALSE
"NOP2",0.206248891152669,4737,FALSE
"PCNX2",0.205895123087369,4738,TRUE
"KDM6B",0.205870012110957,4739,FALSE
"TMEM17",0.205749795550728,4740,FALSE
"PMCH",0.205675306347928,4741,FALSE
"PKDCC",0.205632735603725,4742,FALSE
"AZU1",0.205390268049722,4743,FALSE
"RNF4",0.205240964245541,4744,FALSE
"ENDOV",0.20520483673359,4745,FALSE
"COL15A1",0.204944250496829,4746,FALSE
"LMBR1L",0.204936226785549,4747,FALSE
"OAZ2",0.204919779568583,4748,FALSE
"MRPL19",0.204809246951587,4749,FALSE
"PDSS2",0.204729021726248,4750,FALSE
"DEDD",0.204717290252416,4751,FALSE
"BLNK",0.204629174101365,4752,FALSE
"GPR4",0.204482524124526,4753,FALSE
"CHD1L",0.204442502480541,4754,FALSE
"FNBP4",0.20436479770392,4755,FALSE
"ZBTB12",0.204324408186691,4756,FALSE
"TMA7",0.204303754550205,4757,FALSE
"LRRFIP1",0.204280236071975,4758,FALSE
"ARMC3",0.204212383817097,4759,FALSE
"UBXN6",0.204200426753456,4760,FALSE
"TMEM44",0.20417100387411,4761,FALSE
"MBTD1",0.203955802575302,4762,FALSE
"NCOR2",0.203940294552464,4763,FALSE
"POMZP3",0.203634450014587,4764,FALSE
"ELP2",0.203567392864778,4765,FALSE
"UBE2Z",0.203534887758185,4766,FALSE
"ZP1",0.203469240629424,4767,FALSE
"OSCP1",0.203463231215177,4768,FALSE
"ZNF32",0.203293122066091,4769,FALSE
"SLC9A3R1",0.203179347837886,4770,FALSE
"ING1",0.203116744347771,4771,FALSE
"TMEM187",0.203114026117484,4772,FALSE
"BTF3",0.203063138717901,4773,FALSE
"HINT2",0.203014042541731,4774,FALSE
"CAAP1",0.203013468244564,4775,FALSE
"NXF1",0.202947947278505,4776,FALSE
"MMS19",0.202947076657059,4777,FALSE
"PAG1",0.202881682573273,4778,FALSE
"CTDP1",0.202857097443106,4779,FALSE
"STX4",0.202508808318886,4780,FALSE
"TRIM66",0.202493830805024,4781,FALSE
"HMOX1",0.202471993251991,4782,FALSE
"ZNF341",0.202466426154529,4783,FALSE
"FJX1",0.202295321434535,4784,FALSE
"ZNF260",0.202272432034403,4785,FALSE
