"Gene","log2FC","rank","background_pvalue","background_p.adjust","是否为core gene"
"NOS1AP",-0.0488067404394584,11534,0.50106372986992,0.599883993563869,"No"
"ATG9A",-0.051016785841421,11592,0.541239983583142,0.637372802535599,"No"
"SHANK3",-0.0517402615778135,11618,0.681421151523155,0.758924211495725,"No"
"WIPF2",-0.0538271946379942,11671,0.393999235720279,0.495062824307697,"No"
"WASF2",-0.0578251634013363,11767,0.502719813200256,0.601196812093484,"No"
"NFIC",-0.0596370180843566,11810,0.63486392677355,0.719515076406631,"No"
"TRAPPC10",-0.0606808776408208,11838,0.423156164828478,0.523954074481899,"No"
"PLXNA1",-0.0628166854267254,11890,0.56355720683027,0.657213556787443,"No"
"ZNF770",-0.0653952771239523,11958,0.574984135102395,0.667768324757143,"No"
"PTGER4",-0.0759960900012875,12156,0.619541677982071,0.706357174334967,"No"
"PANX1",-0.0836245500390658,12311,0.315823557446871,0.413809508687204,"No"
"RTF1",-0.09222431602364,12474,0.219174638422676,0.307555039212461,"No"
"PPP2R5D",-0.0976163912004084,12592,0.276193017033569,0.37149791230745,"No"
"AMER1",-0.0982397832194344,12606,0.248658436110457,0.34077777713326,"No"
"SP1",-0.100127512331426,12646,0.165541782615351,0.243343489558345,"No"
"CAPN5",-0.10066154455364,12664,0.620730375825227,0.707364589008052,"No"
"ASAP2",-0.103451145851653,12717,0.314851055843516,0.412914229324933,"No"
"PRKX",-0.107270336267443,12781,0.360265866890043,0.460019155184848,"No"
"ZNF468",-0.110306215091827,12839,0.199642343953512,0.284784619652858,"No"
"FBXO11",-0.111459321074278,12858,0.190264474601348,0.273586624660964,"No"
"ANKS1B",-0.112418111834599,12880,0.0820914854532516,0.134398411157936,"No"
"DLG1",-0.113336244960044,12893,0.0695208567186494,0.116694354789823,"No"
"DDX18",-0.114859005454675,12930,0.127017096192789,0.195162708534445,"No"
"ME2",-0.115021840301662,12935,0.11039990954001,0.173333741418069,"No"
"PODXL",-0.1195604488563,13008,0.535612953026251,0.632336233193996,"No"
"DYNC2H1",-0.132068817802848,13190,0.0941445425525314,0.151269977719113,"No"
"ATP8B2",-0.133091371660778,13210,0.346794681157841,0.4461580254986,"No"
"PREPL",-0.137186245429255,13269,0.080707597480383,0.13231062426644,"No"
"MAST3",-0.142734134718426,13357,0.15081425538674,0.225328045207921,"No"
"ZNF384",-0.144944242852616,13390,0.0831174605581679,0.135956258131593,"No"
"ATRX",-0.147742733467803,13442,0.125258100507951,0.192963183256999,"No"
"PDCD7",-0.148433375904994,13450,0.01519952026175,0.0310587802999358,"No"
"NUMBL",-0.149132355386042,13464,0.131952078853166,0.201491111213169,"No"
"CDC5L",-0.152392254001763,13506,0.0216745370627885,0.0423248977965465,"No"
"DIS3L",-0.153489107935485,13525,0.0363813604110373,0.0666675290196637,"No"
"KMT2E",-0.155540632754471,13552,0.0694746494791669,0.116627511017964,"No"
"ALDH1B1",-0.1591127858661,13600,0.286377381303629,0.383193117492644,"No"
"ZNF354C",-0.171427364305478,13784,0.0424066328891987,0.076172638052326,"No"
"ZFR",-0.172538813222951,13798,0.0154097368025905,0.0314285677128314,"No"
"HSP90AA1",-0.175642654809898,13846,0.138951056872946,0.210550976417188,"No"
"MED12",-0.178734656914209,13895,0.0525844707396768,0.0917040235374199,"No"
"ZNF143",-0.179042515433724,13900,0.0013724431311316,0.00372165175671761,"No"
"IPO5",-0.183983588220659,13981,0.0274784790312192,0.0520234139701751,"No"
"ZNF728",-0.18556708188806,14003,2.06685588031989e-07,1.4311292460168e-06,"No"
"MYO1C",-0.189697575193306,14053,0.09613420103498,0.15397994704533,"No"
"BBS9",-0.191397931340367,14084,0.000196583897106122,0.000661289404151091,"No"
"CSDE1",-0.193231054622774,14107,0.0217422272411921,0.0424298635456853,"No"
"SLC25A23",-0.194540737418423,14129,0.0724485592375227,0.12083138997741,"No"
"NEK9",-0.195481960194471,14139,0.0208181906048208,0.0408272567734225,"No"
"RABL3",-0.198787422645977,14191,0.0119879289021205,0.0252708031536218,"No"
"BCAS3",-0.210380382258441,14329,0.00723951645024929,0.0162075018360404,"No"
"ZC3H12C",-0.212202565415714,14343,0.00379405939884674,0.00918032706044967,"No"
"PRDM1",-0.213309437067315,14364,0.11991107877428,0.185870312702901,"No"
"MYO9A",-0.215427414144858,14390,0.0156411494900163,0.0318223698579458,"No"
"LDLR",-0.218204323710149,14419,0.276382553672925,0.371643383788991,"No"
"ZNF561",-0.224966399497834,14508,0.00262781287867243,0.00662337933514979,"No"
"MICAL3",-0.226278303448314,14521,0.0161103691489039,0.0326461063760682,"No"
"IKZF4",-0.236662421772434,14618,6.95120305853026e-05,0.000261741239058161,"No"
"TSPYL4",-0.250538776331144,14759,0.0226658392597854,0.0440206507091165,"No"
"SHC3",-0.251237226581573,14768,1.14265430023327e-09,1.51244372812036e-08,"No"
"EPC2",-0.260643052106872,14872,0.00118938926675338,0.00327584203053638,"No"
"RPRD1A",-0.276529347604426,15008,0.00319995296783691,0.00789442745955011,"No"
"RBPJ",-0.283263613378025,15053,0.00231209412341621,0.00592449071369883,"No"
"MECP2",-0.296376951382475,15181,0.000708187060900587,0.0020713762777278,"No"
"RPTOR",-0.306008140710694,15274,0.000964648657872723,0.00271624362335489,"No"
"RNF38",-0.309376986790443,15302,0.000163945054786048,0.000562264433105885,"No"
"PARP4",-0.320516410624514,15385,0.00254835674320929,0.0064493387514237,"No"
"ZNF292",-0.336112345577103,15498,0.000598751197764776,0.0017806560368563,"No"
"MPRIP",-0.337539681989214,15507,0.000575377479492518,0.00171729494124352,"No"
"FAM169A",-0.395758741785183,15925,1.93356875950116e-05,8.34954301679627e-05,"No"
"TTYH2",-0.396950483500546,15930,6.39578352744859e-06,3.10705802958447e-05,"No"
"DDX3Y",-0.409681553304847,16013,0.00210584228913367,0.00545375233990014,"No"
"BTN3A2",-0.411516246897518,16025,0.00388054527821412,0.00936725783690485,"No"
"BICD2",-0.420976954003762,16084,4.0407268094712e-07,2.60437247359919e-06,"No"
"CTIF",-0.427512467987292,16124,4.97462157333991e-05,0.000193910451682943,"No"
"DOCK1",-0.487620704818624,16444,1.80296187061086e-06,9.90463203867005e-06,"No"
"SOWAHC",-0.499780296801681,16504,5.20544240884918e-06,2.57886116192132e-05,"No"
"AKAP12",-0.530900906312689,16648,0.0092606502822479,0.020142300316211,"No"
"FOXO4",-0.562111207535549,16777,8.70779807920903e-07,5.16250047759922e-06,"No"
"TM7SF3",-0.588487557374506,16855,6.62191383754337e-07,4.04941004876355e-06,"No"
"IGFBP5",-0.622710486180898,16955,0.00829684325179338,0.0182898597613137,"No"
"TIPARP",-0.641184393092042,17022,3.39087096707702e-06,1.75163034741597e-05,"No"
"DCHS1",-0.646093784671639,17048,1.65318760298994e-05,7.27291058675679e-05,"No"
"ARHGEF17",-0.692286870508402,17182,8.88412382522585e-07,5.24660219177418e-06,"No"
"KCNH2",-0.718710384022564,17272,0.000323567807565865,0.00102912930053945,"No"
"SPRED1",-0.721222368948241,17277,2.14734013267462e-09,2.62012791338908e-08,"No"
"HR",-0.744930621936223,17335,6.91697841703303e-14,3.42399804242616e-12,"No"
"TNC",-0.849768916531119,17568,0.000293840538553047,0.000944945647396119,"No"
"CHST3",-0.88681314981814,17639,2.87961683432547e-11,6.21738547231549e-10,"No"
"SH3PXD2B",-0.948696832524443,17737,3.2883238971899e-13,1.27199749266052e-11,"No"
"FADS1",-0.955812862841938,17746,3.48483960764413e-11,7.28307554613589e-10,"No"
"STEAP3",-0.960231835221032,17752,3.67154508406069e-10,5.62621161958495e-09,"No"
"PRIMA1",-1.00257332137344,17817,5.41721875973737e-09,5.87019401385934e-08,"No"
"DUSP4",-1.01115298321974,17828,1.93258591221509e-05,8.34727223280228e-05,"No"
"ISYNA1",-1.04802107073529,17872,3.96888847442912e-09,4.46402197499522e-08,"No"
"ANXA6",-1.14564059771112,17976,4.8114839183564e-12,1.29626202437608e-10,"No"
"FLNA",-1.41543465975384,18154,2.21342349392815e-09,2.69134255995088e-08,"No"
