"Gene","log2FC","rank","in_gene_set","background_pvalue","background_p.adjust"
"PES1",0.0724028102516883,2913,FALSE,0.294146780452835,0.961953958507263
"POLR1B",0.0724014364436623,2914,FALSE,0.225547789188493,0.961953958507263
"PLAG1",0.0723627435658499,2915,FALSE,0.0618991575165237,0.961953958507263
"MRPS2",0.0723480189034778,2916,FALSE,0.364533003760827,0.961953958507263
"MRPS25",0.0723298727561792,2917,FALSE,0.237997128031123,0.961953958507263
"MOCS3",0.0722739223701487,2918,FALSE,0.108560566544198,0.961953958507263
"CHCHD6",0.0722547254836172,2919,FALSE,0.332787531442745,0.961953958507263
"PRKAR1B",0.0722504934889661,2920,FALSE,0.408628384423639,0.962613387123402
"GPD2",0.0722453866209429,2921,FALSE,0.344079586005918,0.961953958507263
"COX4I1",0.0721778706164296,2922,FALSE,0.441391588792083,0.962613387123402
"ALDH9A1",0.072169018684936,2923,FALSE,0.376840494887668,0.961953958507263
"SNRK",0.0721405772862158,2924,FALSE,0.246661122840879,0.961953958507263
"DPP3",0.0721329293083195,2925,FALSE,0.278718088582739,0.961953958507263
"PREX2",0.0721167254713763,2926,FALSE,0.238202031538397,0.961953958507263
"PPP1CC",0.0720926871407332,2927,FALSE,0.190856016497432,0.961953958507263
"CCSAP",0.0720627964701268,2928,FALSE,0.278305783455444,0.961953958507263
"RGCC",0.0720474659881214,2929,FALSE,0.592358712398854,0.974889403904491
"TRMU",0.0720304019277571,2930,FALSE,0.280671746375721,0.961953958507263
"ACACB",0.072010700612352,2931,FALSE,0.357138809882451,0.961953958507263
"IFT74",0.0719595621311524,2932,FALSE,0.179110240277256,0.961953958507263
"CSGALNACT1",0.0719396003746282,2933,FALSE,0.641321864850788,0.980987312608275
"CACUL1",0.071888376612665,2934,FALSE,0.160742911337317,0.961953958507263
"NDUFA7",0.0718455855700246,2935,FALSE,0.239406078218952,0.961953958507263
"NDST2",0.0717924820393459,2936,FALSE,0.0738353873554357,0.961953958507263
"SFMBT2",0.0717856806199473,2937,FALSE,0.349400263070291,0.961953958507263
"KLHL18",0.0717702074226065,2938,FALSE,0.125021372262825,0.961953958507263
"TSR1",0.071751627736345,2939,FALSE,0.261070406054089,0.961953958507263
"CLEC3B",0.0717410795890658,2940,FALSE,0.59551736928091,0.974889403904491
"CLEC16A",0.0716991072973436,2941,FALSE,0.129638597994272,0.961953958507263
"TUBGCP2",0.0716921219506212,2942,FALSE,0.158825761120635,0.961953958507263
"EIF5B",0.0716755349330178,2943,FALSE,0.341976903455574,0.961953958507263
"MVP",0.0716707798438607,2944,FALSE,0.481029156345563,0.962613387123402
"RBBP8NL",0.0716577091276536,2945,FALSE,0.380251543179284,0.961953958507263
"ZNF142",0.0716533383477165,2946,FALSE,0.201750402218517,0.961953958507263
"INSR",0.071538989006092,2947,FALSE,0.331176159075909,0.961953958507263
"LRRK1",0.0714756732364639,2948,FALSE,0.350515339497857,0.961953958507263
"TET3",0.0714708805710211,2949,FALSE,0.375631878002509,0.961953958507263
"MLF2",0.0714595031128438,2950,FALSE,0.353857906169676,0.961953958507263
"IQCB1",0.0714560076828228,2951,FALSE,0.254249810741912,0.961953958507263
"CS",0.0714380158085612,2952,FALSE,0.235693104914065,0.961953958507263
"PTPRR",0.0714311596687368,2953,FALSE,0.522794729995968,0.968868653437711
"ZNF525",0.0713990739202408,2954,FALSE,0.283223053374546,0.961953958507263
"TRIM8",0.0713892615070186,2955,FALSE,0.299561671487662,0.961953958507263
"ZNF689",0.0713585110356636,2956,FALSE,0.170825360195194,0.961953958507263
"DHRS9",0.0713494056863911,2957,FALSE,0.394259902520564,0.962613387123402
"PDE3B",0.0713331234507848,2958,FALSE,0.524780352020294,0.968868653437711
"CAMK1D",0.0713081910002935,2959,FALSE,0.463206971556107,0.962613387123402
"KCNJ15",0.0713076164603272,2960,FALSE,0.17333770796269,0.961953958507263
"GATC",0.0712703928712064,2961,FALSE,0.161131202909903,0.961953958507263
"MCU",0.0712681809887048,2962,FALSE,0.260912554212466,0.961953958507263
"JMJD8",0.0712560941267188,2963,FALSE,0.331672753049459,0.961953958507263
"CSNK1G2",0.071237709154846,2964,FALSE,0.292626029143519,0.961953958507263
"MUL1",0.0712035632881722,2965,FALSE,0.19815690744067,0.961953958507263
"CTDSP1",0.0711546126916698,2966,FALSE,0.290848399048881,0.961953958507263
"CSK",0.0711232433286346,2967,FALSE,0.206819755997747,0.961953958507263
"ZNF664",0.0711095917963895,2968,FALSE,0.391442476114373,0.962212607637561
"STRAP",0.0710966676346212,2969,FALSE,0.307389886514163,0.961953958507263
"ANKLE2",0.0710945715382172,2970,FALSE,0.110282128956867,0.961953958507263
"RAB3B",0.0710751508984262,2971,FALSE,0.603994384085307,0.974889403904491
"ZBTB10",0.0710738400815201,2972,FALSE,0.518575862376522,0.968868653437711
"DUSP26",0.0710684724177341,2973,FALSE,0.482105121369395,0.962718731948181
"ATP6AP1",0.071037955958813,2974,FALSE,0.361074133277202,0.961953958507263
"RERG",0.0710327336298309,2975,FALSE,0.440119923467372,0.962613387123402
"EIF4A1",0.0709957252755804,2976,FALSE,0.292289766054386,0.961953958507263
"SNAP25",0.0709896072785799,2977,FALSE,0.467086263382825,0.962613387123402
"UBE2G2",0.0709792753781917,2978,FALSE,0.203353890500314,0.961953958507263
"ANO6",0.0709560769136881,2979,FALSE,0.481917369582975,0.962718731948181
"LRPPRC",0.070941465880284,2980,FALSE,0.318975711566929,0.961953958507263
"CELF5",0.0708959376380532,2981,FALSE,0.266056047611405,0.961953958507263
"NTMT1",0.0708747173776483,2982,FALSE,0.242546533550101,0.961953958507263
"LAMB3",0.0708491124769308,2983,FALSE,0.692138947074371,0.98263152052947
"TSFM",0.070841169223008,2984,FALSE,0.123147576851846,0.961953958507263
"PLPP3",0.0708347682578623,2985,FALSE,0.536555293547544,0.971231526571388
"STK3",0.0707756062783251,2986,FALSE,0.282850368195543,0.961953958507263
"SAMM50",0.0707719039519983,2987,FALSE,0.251965079320046,0.961953958507263
"GNG11",0.070747447463404,2988,FALSE,0.531390752889642,0.970119659454904
"NGRN",0.0707309721983815,2989,FALSE,0.315008258738379,0.961953958507263
"LRP1B",0.0706931789889546,2990,FALSE,0.0604066427792879,0.961953958507263
"BEX2",0.0706710867838845,2991,FALSE,0.595882277413649,0.974889403904491
"KDR",0.0706701172223028,2992,FALSE,0.566573882771245,0.973952866602945
"NRIP1",0.0706570681953109,2993,FALSE,0.547483033792015,0.972817794316773
"MAP4K2",0.0706466561797536,2994,FALSE,0.240826731690441,0.961953958507263
"MEX3D",0.0706039011209318,2995,FALSE,0.446486573995421,0.962613387123402
"TNFRSF10C",0.0705888809083052,2996,FALSE,0.435463154168607,0.962613387123402
"PDCD6IP",0.0705602279076905,2997,FALSE,0.215550144536675,0.961953958507263
"GUF1",0.0705579161006402,2998,FALSE,0.231765654818295,0.961953958507263
"ARL5A",0.0705125179821122,2999,FALSE,0.287088486874118,0.961953958507263
"ABCF3",0.0704582838952943,3000,FALSE,0.172459445019085,0.961953958507263
"PAPOLG",0.0704533164765633,3001,FALSE,0.143902775629353,0.961953958507263
"ERGIC1",0.0704373346857396,3002,FALSE,0.447559115089306,0.962613387123402
"SMAP1",0.0704333316171586,3003,FALSE,0.325831292083018,0.961953958507263
"APOH",0.0704172916035696,3004,FALSE,0.772599602398155,0.988741473863441
"PPARGC1A",0.0704167663255179,3005,FALSE,0.250172650047095,0.961953958507263
"CPNE3",0.0704049629734635,3006,FALSE,0.434670824065318,0.962613387123402
"TELO2",0.0703943255744415,3007,FALSE,0.388467624222324,0.961953958507263
"TNFRSF10B",0.0703842032718902,3008,FALSE,0.390278855350692,0.961953958507263
"DPH2",0.0703747956334642,3009,FALSE,0.24581057807406,0.961953958507263
"GPATCH4",0.0703593783510161,3010,FALSE,0.280097108853818,0.961953958507263
"EBP",0.0703514475681191,3011,FALSE,0.572552361062985,0.973952866602945
"TP53INP2",0.0703086278864236,3012,FALSE,0.445832883090631,0.962613387123402
"RBPMS",0.0702995718373489,3013,FALSE,0.548166505238253,0.972817794316773
"FOXRED2",0.0702943029012952,3014,FALSE,0.431031190564927,0.962613387123402
"DAP",0.0702348179895704,3015,FALSE,0.36194764333512,0.961953958507263
"CUL4A",0.0702279670676216,3016,FALSE,0.219246321298634,0.961953958507263
"TPRG1L",0.0702190327860572,3017,FALSE,0.282832901773034,0.961953958507263
"STX12",0.0702131546490268,3018,FALSE,0.149986071584485,0.961953958507263
"MFSD14B",0.070181271144369,3019,FALSE,0.290941664883931,0.961953958507263
"MOB3A",0.0701777005758784,3020,FALSE,0.324002603194756,0.961953958507263
"ITLN1",0.0701389263803294,3021,FALSE,0.241103278272341,0.961953958507263
"RNGTT",0.0700787225729385,3022,FALSE,0.300338997558718,0.961953958507263
"GID4",0.0700754620556983,3023,FALSE,0.158665851157725,0.961953958507263
"ZNF33A",0.0700718738515262,3024,FALSE,0.234266714614361,0.961953958507263
"SPCS1",0.0700526688384349,3025,FALSE,0.335929568322325,0.961953958507263
"LRIG3",0.0700522644764958,3026,FALSE,0.450468112401081,0.962613387123402
"ATRAID",0.0700429077176716,3027,FALSE,0.332867872898547,0.961953958507263
"MAL2",0.0700394998078018,3028,FALSE,0.525139157658813,0.968868653437711
"CST5",0.0700368602813782,3029,FALSE,0.364253693713807,0.961953958507263
"SCRIB",0.0700331466436639,3030,FALSE,0.46920458891644,0.962613387123402
"COX7B2",0.0700160139071608,3031,FALSE,0.59051184392961,0.974889403904491
"HSPE1",0.0699672307407715,3032,FALSE,0.495070126947756,0.965425622265064
"ZNF264",0.0699568735313276,3033,FALSE,0.190288093728139,0.961953958507263
"THSD7A",0.069951049017031,3034,FALSE,0.63179009751832,0.979692842154809
"CLDN12",0.0699303264131039,3035,FALSE,0.480593549698801,0.962613387123402
"TPPP",0.069890300126332,3036,FALSE,0.433821133408797,0.962613387123402
"EPHA5",0.0698780514604851,3037,FALSE,0.396097201213517,0.962613387123402
"ATP13A1",0.0698730194781101,3038,FALSE,0.260900032661377,0.961953958507263
"USP14",0.069872762212273,3039,FALSE,0.31913816743107,0.961953958507263
"TATDN2",0.0698644010479508,3040,FALSE,0.211098586957985,0.961953958507263
"ACOX1",0.0698323031405654,3041,FALSE,0.280237908658537,0.961953958507263
"SLC2A3",0.069830910112223,3042,FALSE,0.615923791151321,0.975772466251844
"ATR",0.0697981742763882,3043,FALSE,0.244754397521226,0.961953958507263
"FAM151B",0.069785544073287,3044,FALSE,0.140617582623529,0.961953958507263
"NRBF2",0.0697634978393102,3045,FALSE,0.247541192195983,0.961953958507263
"DNAJC5",0.069757325770377,3046,FALSE,0.261580709306587,0.961953958507263
"LRRC8B",0.0697240749478585,3047,FALSE,0.316277348355882,0.961953958507263
"NOC2L",0.0696940030370978,3048,FALSE,0.251699637164088,0.961953958507263
"ELAC2",0.069692460368628,3049,FALSE,0.21234287837418,0.961953958507263
"SLC5A1",0.0696622141479968,3050,FALSE,0.694664244489277,0.98263152052947
"ZNF768",0.0696554247332468,3051,FALSE,0.325525647961695,0.961953958507263
"C3orf70",0.0696496707929231,3052,FALSE,0.366390461334488,0.961953958507263
"P4HB",0.0696482937402791,3053,FALSE,0.449958686882161,0.962613387123402
"RCN2",0.0696393868737264,3054,FALSE,0.364489842554912,0.961953958507263
"FITM2",0.069635533318924,3055,FALSE,0.357387999904683,0.961953958507263
"HERPUD1",0.0695936424262555,3056,FALSE,0.527993634439922,0.969894258395266
"MYH3",0.0695766652026171,3057,FALSE,0.62340076052237,0.978425777047414
"NQO1",0.0695465623894287,3058,FALSE,0.650873315979083,0.981791940588791
"CHRND",0.0695429428766034,3059,FALSE,0.201696525582349,0.961953958507263
"SIN3A",0.0695261719145805,3060,FALSE,0.206156940542407,0.961953958507263
"NPTN",0.0695230603258645,3061,FALSE,0.373412781454832,0.961953958507263
"DTX3L",0.0695056434078518,3062,FALSE,0.390372902305506,0.961953958507263
"WDR3",0.0694803493767875,3063,FALSE,0.310718485715494,0.961953958507263
"STIP1",0.06945692302327,3064,FALSE,0.247017968659682,0.961953958507263
"ALKBH4",0.0694555964403496,3065,FALSE,0.220632941212782,0.961953958507263
"EFHD1",0.0694178325120811,3066,FALSE,0.523006311309797,0.968868653437711
"FKTN",0.0694172565683904,3067,FALSE,0.199257315682765,0.961953958507263
"LSM10",0.069391747013583,3068,FALSE,0.372553072936037,0.961953958507263
"ITGB4",0.0693260312340738,3069,FALSE,0.636963297753442,0.980063181193049
"MED13",0.0693112842433554,3070,FALSE,0.373539948432536,0.961953958507263
"OPHN1",0.0692906242753084,3071,FALSE,0.619015898994296,0.97706831331556
"LRRC59",0.0692760565562587,3072,FALSE,0.333496522045494,0.961953958507263
"STAU2",0.0692645024300931,3073,FALSE,0.315698026010925,0.961953958507263
"EVPL",0.0692419800187438,3074,FALSE,0.441785253645996,0.962613387123402
"HOOK3",0.0692401036358761,3075,FALSE,0.328377743391894,0.961953958507263
"CEACAM8",0.0692253786430493,3076,FALSE,0.286968702987925,0.961953958507263
"PLEKHM3",0.0691927550886584,3077,FALSE,0.370730341496994,0.961953958507263
"GTF2H3",0.0691775966454276,3078,FALSE,0.323250393775023,0.961953958507263
"SHISA5",0.0691339058595011,3079,FALSE,0.326764189799187,0.961953958507263
"DPH3",0.069075077752943,3080,FALSE,0.191962670010199,0.961953958507263
"VPS35",0.0690700954305106,3081,FALSE,0.281636147519527,0.961953958507263
"EPG5",0.0690226141268144,3082,FALSE,0.269729253293117,0.961953958507263
"UBE3A",0.0689535239541295,3083,FALSE,0.248562095630785,0.961953958507263
"ZC3H18",0.068938645382282,3084,FALSE,0.230697224532747,0.961953958507263
"BRAT1",0.0689341258760754,3085,FALSE,0.379211601097848,0.961953958507263
"NAT10",0.0689319260262651,3086,FALSE,0.171551360367365,0.961953958507263
"PBRM1",0.0689293664190616,3087,FALSE,0.309507312175692,0.961953958507263
"TGFBRAP1",0.0689118181342869,3088,FALSE,0.285947006781624,0.961953958507263
"UBXN7",0.0689045121034249,3089,FALSE,0.338220732996935,0.961953958507263
"SLC26A2",0.0688525755216469,3090,FALSE,0.649250040189655,0.981712527999862
"FAM133B",0.0688233761343331,3091,FALSE,0.162212467651491,0.961953958507263
"ASMTL",0.0687977231409063,3092,FALSE,0.319599535387512,0.961953958507263
"DCUN1D4",0.0687904892997522,3093,FALSE,0.205170332191133,0.961953958507263
"HNRNPLL",0.068785620479487,3094,FALSE,0.162093695677573,0.961953958507263
"UBE4A",0.0687347939764322,3095,FALSE,0.503693951587058,0.965425622265064
"CEP170B",0.068623096289361,3096,FALSE,0.428163252698714,0.962613387123402
"SLC10A3",0.0685789017636447,3097,FALSE,0.270283097351869,0.961953958507263
"PTPN1",0.0685582464147734,3098,FALSE,0.279304191861766,0.961953958507263
"ACSS1",0.0685548123382844,3099,FALSE,0.455858163778525,0.962613387123402
"PHKA1",0.0685353854834712,3100,FALSE,0.362077945718127,0.961953958507263
"CLEC3A",0.0685013141826976,3101,FALSE,0.504457088704777,0.96543196291395
"PGLYRP1",0.068486136523313,3102,FALSE,0.55804439656297,0.973169031898041
"PITRM1",0.06846234247107,3103,FALSE,0.228176116466992,0.961953958507263
"CLDN2",0.0684486945912707,3104,FALSE,0.178247192546927,0.961953958507263
"PRADC1",0.0684206498719675,3105,FALSE,0.462262622392307,0.962613387123402
"FPGS",0.0683552675847379,3106,FALSE,0.326129719382196,0.961953958507263
"BNIP3",0.0683467404570299,3107,FALSE,0.499035083726583,0.965425622265064
"ADRM1",0.0683268288397745,3108,FALSE,0.263438547377742,0.961953958507263
"GCSH",0.0683261634199368,3109,FALSE,0.279821755266692,0.961953958507263
"PPP2R5B",0.0683152542633949,3110,FALSE,0.2413516333314,0.961953958507263
"KDM5A",0.0682565021612014,3111,FALSE,0.330431534654198,0.961953958507263
"IFFO2",0.0682223804727324,3112,FALSE,0.403610819279426,0.962613387123402
"M6PR",0.0681944718620682,3113,FALSE,0.455129778876686,0.962613387123402
"TTC30A",0.0681832831082623,3114,FALSE,0.293866135329927,0.961953958507263
"TP53INP1",0.068131071865964,3115,FALSE,0.538987385829775,0.971231526571388
"FAM118A",0.0681194156999441,3116,FALSE,0.487679264886012,0.963535743091324
"CACYBP",0.0680733691203019,3117,FALSE,0.27102622453751,0.961953958507263
"SMIM4",0.0680633914124771,3118,FALSE,0.46975849993187,0.962613387123402
"PTGS1",0.068038675373681,3119,FALSE,0.52808378041588,0.969894258395266
"POLR2M",0.0680358102735705,3120,FALSE,0.405523580904738,0.962613387123402
"TPM3",0.0680120408568374,3121,FALSE,0.330316177162627,0.961953958507263
"PREB",0.0680052893686263,3122,FALSE,0.253489185793532,0.961953958507263
"MAP2K2",0.0679976003505809,3123,FALSE,0.379672482043782,0.961953958507263
"TPD52L2",0.0679964730927551,3124,FALSE,0.119282227064762,0.961953958507263
"TMEM135",0.0679855223590522,3125,FALSE,0.388109802654817,0.961953958507263
"DEXI",0.0679601918838408,3126,FALSE,0.263405393586038,0.961953958507263
"PNRC1",0.0679380480483207,3127,FALSE,0.353302925098241,0.961953958507263
"ZNF213",0.0679361014216386,3128,FALSE,0.321993390343059,0.961953958507263
"MRPL41",0.0679260710932006,3129,FALSE,0.624131313205193,0.978425777047414
"NUDT15",0.0679067965411568,3130,FALSE,0.34521743472889,0.961953958507263
"CCDC126",0.0678949787179415,3131,FALSE,0.274510531505916,0.961953958507263
"GTF3C4",0.0678221253640792,3132,FALSE,0.304909219393134,0.961953958507263
"ALG3",0.0678018542756433,3133,FALSE,0.396785667102931,0.962613387123402
"DCAF1",0.0677739554391645,3134,FALSE,0.241828862731755,0.961953958507263
"TBC1D15",0.0677675899814965,3135,FALSE,0.265162508677787,0.961953958507263
"ATP8B4",0.0677025942170785,3136,FALSE,0.536002186338902,0.971231526571388
"TMEM192",0.0676991212758664,3137,FALSE,0.333642505981975,0.961953958507263
"APOB",0.0676956475858191,3138,FALSE,0.513011322241295,0.968247522012059
"PUF60",0.0676907026473668,3139,FALSE,0.34695377264422,0.961953958507263
"RGS5",0.0676223628180157,3140,FALSE,0.672483700632423,0.982229028624857
"PPP1R9A",0.0675955755089457,3141,FALSE,0.378582767867405,0.961953958507263
"ZDHHC7",0.0675953094068196,3142,FALSE,0.292868017646199,0.961953958507263
"DNPEP",0.0675940333676319,3143,FALSE,0.247421547518686,0.961953958507263
"ZER1",0.067545546789586,3144,FALSE,0.229707176145755,0.961953958507263
"PPFIBP1",0.0675094890380494,3145,FALSE,0.389834712663759,0.961953958507263
"CLIP2",0.0674799225307252,3146,FALSE,0.429358014170574,0.962613387123402
"TMEM231",0.0674734568015225,3147,FALSE,0.294840280273949,0.961953958507263
"PLPPR2",0.0674326597649664,3148,FALSE,0.42700147062378,0.962613387123402
"DUSP5",0.0674273887638641,3149,FALSE,0.656177716613308,0.981791940588791
"PCCB",0.0674230421528796,3150,FALSE,0.396196423555819,0.962613387123402
"C6orf132",0.0674181621276957,3151,FALSE,0.435668885879363,0.962613387123402
"THAP4",0.0674057951941789,3152,FALSE,0.318364044093614,0.961953958507263
"STAT5B",0.0673428919672401,3153,FALSE,0.273843478031195,0.961953958507263
"MRRF",0.0673071272266528,3154,FALSE,0.214312463446638,0.961953958507263
"ADAMTS5",0.0672995111171006,3155,FALSE,0.301443913065117,0.961953958507263
"C7orf50",0.0672923649524533,3156,FALSE,0.495134065315796,0.965425622265064
"TFAM",0.0672676014408609,3157,FALSE,0.361353744913339,0.961953958507263
"OR14I1",0.0671867432703179,3158,FALSE,1.21748086275677e-08,4.94378395670099e-06
"CDA",0.0671807750912379,3159,FALSE,0.604306970715906,0.974889403904491
"CNOT6",0.0671800690231374,3160,FALSE,0.331700918518452,0.961953958507263
"ST13",0.0671691198443565,3161,FALSE,0.257695778727063,0.961953958507263
"PAICS",0.0671572737658366,3162,FALSE,0.40327091434823,0.962613387123402
"PIK3R2",0.0671338202504734,3163,FALSE,0.0225633452502434,0.843403251480126
"TFAP2A",0.0671256707299057,3164,FALSE,0.519807448085227,0.968868653437711
"EVI5L",0.0671196119720707,3165,FALSE,0.33321405833356,0.961953958507263
"PCNX3",0.0671141328327103,3166,FALSE,0.332860004323273,0.961953958507263
"MRPL33",0.067105554321313,3167,FALSE,0.453334395713849,0.962613387123402
"IGFBP7",0.0671052004985979,3168,FALSE,0.664324823105954,0.981791940588791
"AGK",0.0670841894374394,3169,FALSE,0.179270475941115,0.961953958507263
