"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category","GeneRatioNum","BgRatioNum"
"BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","19/457","254/18805",0.0748031496062992,3.07805958062682,5.26235383640608,1.55663623713511e-05,0.00168019423845771,0.0016221788155408,"ATP5MC2/SIRT6/MLST8/NDUFS6/NDUFB10/GALK1/NDUFB11/MT-ATP6/ATP5MC1/NDUFB9/ITPA/ARL2/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",19,"BP",0.0415754923413567,0.0135070459984047
"BP","GO:1902600","proton transmembrane transport","16/457","190/18805",0.0842105263157895,3.46516181043418,5.3898858420056,1.71037407024079e-05,0.00179019152685202,0.00172837800782227,"ATP5MC2/NDUFS6/MT-CO3/NDUFB10/MT-ATP6/ATP5MC1/NDUFB9/NDUFB7/MT-CYB/MT-CO1/MT-ND2/MT-CO2/MT-ND1/ATP6V0B/ATP5F1D/MT-ND6",16,"BP",0.0350109409190372,0.0101036958255783
"BP","GO:0071826","protein-RNA complex organization","18/457","237/18805",0.0759493670886076,3.12522505054982,5.19619440861224,2.11842935442219e-05,0.00215207499711007,0.00207776600458498,"RPL24/RPS15/SNRPD2/RPS19/FAU/PIH1D1/TXNL4A/ISY1/LUC7L3/LUC7L/LSM4/LSM2/BOP1/RPS28/SF3B5/TARBP2/PRPF31/SNRPB",18,"BP",0.0393873085339169,0.0126030311087477
"BP","GO:0009199","ribonucleoside triphosphate metabolic process","19/457","261/18805",0.0727969348659004,2.99550625854104,5.12342630975981,2.27544810026896e-05,0.00224554221095114,0.00216800588921867,"ATP5MC2/SIRT6/MLST8/NDUFS6/NDUFB10/GALK1/NDUFB11/MT-ATP6/ATP5MC1/NDUFB9/ITPA/ARL2/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",19,"BP",0.0415754923413567,0.0138792874235576
"BP","GO:0046688","response to copper ion","7/457","37/18805",0.189189189189189,7.78490744573896,6.51965549738789,2.6182255734006e-05,0.00242271625640875,0.00233906229247643,"MT1X/MAP1LC3A/MT1F/MT-CYB/MT-CO1/MT1G/ATP5F1D",7,"BP",0.0153172866520788,0.00196756181866525
"BP","GO:0046825","regulation of protein export from nucleus","7/457","37/18805",0.189189189189189,7.78490744573896,6.51965549738789,2.6182255734006e-05,0.00242271625640875,0.00233906229247643,"SIRT6/SIRT7/RANGAP1/GAS6/SFN/CDKN2A/CDK5",7,"BP",0.0153172866520788,0.00196756181866525
"BP","GO:0072522","purine-containing compound biosynthetic process","19/457","264/18805",0.071969696969697,2.96146641469399,5.06529937186617,2.66540873606058e-05,0.00242271625640875,0.00233906229247643,"ATP5MC2/APRT/NAPRT/NNMT/NDUFS6/NDUFB10/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/UQCC3/NDUFB7/PARP10/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",19,"BP",0.0415754923413567,0.0140388194629088
"BP","GO:0010821","regulation of mitochondrion organization","12/457","117/18805",0.102564102564103,4.22038938450317,5.5145332557944,2.80473622515198e-05,0.00248398946709614,0.00239821980061578,"BCL2L1/BAX/SIRT7/ZNF205/IFI6/FZD9/CHCHD10/GPX1/ENDOG/BIK/SIVA1/PARL",12,"BP",0.0262582056892779,0.00622174953469822
"BP","GO:0006364","rRNA processing","17/457","222/18805",0.0765765765765766,3.15103396613243,5.08808897941442,3.21897042895231e-05,0.00277958096540032,0.00268360482076866,"TRMT112/RPS15/FBLL1/RPL35/RPS19/NOC4L/PIH1D1/SIRT7/PES1/POP7/RPS16/IMP3/CDKN2A/WDR18/BOP1/RPS28/EXOSC4",17,"BP",0.037199124726477,0.0118053709119915
"BP","GO:0033108","mitochondrial respiratory chain complex assembly","12/457","122/18805",0.0983606557377049,4.04742260644976,5.32939793012885,4.25876626039276e-05,0.00358672546237955,0.00346287942730577,"NDUFB10/NDUFB11/SDHAF2/HIGD2A/NDUFB9/UQCC3/NDUFB7/NDUFAF8/MT-ND2/MT-ND1/ATP5F1D/MT-ND6",12,"BP",0.0262582056892779,0.00648763626695028
